2005	12	03	SY	OM	3	1	WAG	QA	45	1469	1564	+9	−11	90	67
2005	12	04	BH	SY	2	2	WAG	QA	-4	1535	1473	−1	+1	73	89
2005	12	08	IR	SY	0	0	WAG	QA	-16	1819	1489	−3	+3	21	86
2005	12	10	IQ	SY	2	2	WAG	QA	-7	1611	1496	0	0	55	86
2006	01	30	BH	SY	1	1	F		-4	1533	1500	0	0	73	81
2006	02	07	SY	PS	3	0	F		4	1504	1256	+1	0	80	140
2006	02	14	SA	SY	1	1	F		-4	1557	1508	−1	+1	69	79
2006	02	22	SY	KR	1	2	SQ		-12	1496	1758	−4	+4	82	32
2006	03	01	TW	SY	0	4	SQ		-6	968	1502	0	+1	191	80
2006	05	02	AE	SY	2	1	F		7	1505	1495	+2	−3	80	83
2006	07	15	SY	IQ	1	3	F		-16	1479	1589	−5	+2	90	64
2006	07	25	SY	IQ	1	2	F		-10	1469	1590	−2	0	92	64
2006	07	30	JO	SY	3	0	F		10	1530	1459	+1	−3	75	95
2006	08	05	SY	LY	2	1	F		7	1466	1453	+3	−2	92	96
2006	08	16	IR	SY	1	1	SQ		-16	1738	1482	−3	+3	35	89
2006	09	01	OM	SY	3	0	F		9	1588	1473	0	−3	65	92
2006	09	06	SY	IR	0	2	SQ		-16	1457	1759	−5	+3	94	30
2006	10	11	KR	SY	1	1	SQ		-15	1695	1472	−1	+1	44	93
2006	11	15	SY	TW	3	0	SQ		2	1474	938	+1	0	91	193
2007	01	11	SA	SY	2	1	F		5	1588	1469	+1	−2	60	92
2007	06	16	SY	LB	1	0	WAH	JO	13	1482	1337	+4	−3	88	121
2007	06	18	JO	SY	0	1	WAH		-29	1520	1511	−8	+8	78	80
2007	06	22	IQ	SY	3	0	WAH	JO	25	1633	1486	+4	−8	53	88
2007	08	18	SY	BD	2	0	NGC	IN	4	1490	1004	+1	0	84	185
2007	08	21	SY	KG	4	1	NGC	IN	10	1500	1170	+3	−4	81	166
2007	08	23	IN	SY	2	3	NGC		-5	1062	1505	−2	+3	179	79
2007	08	25	SY	KH	5	1	NGC	IN	1	1506	805	0	0	79	206
2007	08	29	IN	SY	1	0	NGC		34	1134	1472	+4	−11	171	90
2007	10	08	SY	AF	3	0	WQ		1	1473	809	+1	0	88	205
2007	10	26	SY	AF	2	1	WQ	TJ	1	1474	808	0	0	88	205
2007	11	09	ID	SY	1	4	WQ		-30	1289	1504	−6	+8	133	80
2007	11	18	SY	ID	7	0	WQ		13	1517	1276	+1	−3	80	136
2008	01	13	SY	QA	0	0	F		-4	1513	1479	−1	0	82	89
2008	01	23	BH	SY	1	2	F		-11	1444	1524	−3	+2	96	80
2008	01	27	CN	SY	2	1	F		6	1570	1518	+1	−2	65	82
2008	02	06	IR	SY	0	0	WQ		-16	1761	1534	−2	+4	30	78
2008	03	26	SY	AE	1	1	WQ		-9	1525	1465	−1	0	79	93
2008	05	10	SY	OM	2	1	F		7	1532	1509	+1	−5	78	86
2008	05	17	SY	IQ	2	1	F		9	1541	1594	+3	−1	75	59
2008	05	24	SA	SY	1	0	F		5	1628	1536	+2	0	51	75
2008	06	02	SY	KW	1	0	WQ		9	1545	1414	+3	0	74	102
2008	06	08	KW	SY	4	2	WQ		33	1447	1512	+7	−13	96	86
2008	06	14	SY	IR	0	2	WQ		-20	1492	1754	−3	+5	89	30
2008	06	22	AE	SY	1	3	WQ		-38	1455	1530	−8	+8	95	80
2008	08	07	JO	SY	0	0	WAH	IR	2	1492	1528	+1	0	90	79
2008	08	09	SY	OM	2	1	WAH	IR	20	1548	1509	+10	−6	69	84
2008	08	13	IR	SY	2	0	WAH		8	1780	1540	+3	−5	25	74
2008	08	20	VE	SY	4	1	F		7	1676	1533	+1	−2	44	76
2008	11	13	JP	SY	3	1	F		4	1751	1529	+1	0	31	77
2008	12	27	SA	SY	1	1	F		-6	1648	1535	−1	+4	50	74
2008	12	29	BH	SY	2	2	F		-2	1518	1537	−2	0	83	74
2009	01	14	SY	CN	3	2	SQ		14	1551	1513	+3	−5	69	82
2009	01	18	SY	TM	5	1	F	KW	8	1559	1313	+1	−4	68	128
2009	01	23	KW	SY	2	3	F		-10	1450	1569	−2	+4	94	64
2009	01	28	LB	SY	0	2	SQ		-15	1268	1584	−2	+4	137	60
2009	02	01	KR	SY	1	1	F	AE	-4	1721	1588	0	0	38	60
2009	03	21	SY	QA	1	2	F		-15	1573	1530	−3	+7	63	76
2009	06	27	SY	HT	2	1	F	CA	5	1578	1398	+3	−1	63	107
2009	08	20	SY	KG	2	0	NGC	IN	5	1583	1151	+1	−1	62	165
2009	08	24	SY	LK	4	0	NGC	IN	2	1585	982	0	−1	62	187
2009	08	27	SY	LB	1	0	NGC	IN	5	1590	1243	+1	−3	61	143
2009	08	29	IN	SY	0	1	NGC		-7	1214	1597	−1	0	153	61
2009	08	31	IN	SY	1	1	NGC		13	1227	1584	+2	−1	151	62
2009	10	26	KW	SY	1	0	F		11	1462	1573	+2	−2	92	65
2009	11	08	TH	SY	1	1	F		0	1464	1573	0	0	92	65
2009	11	14	VN	SY	0	1	SQ		-14	1347	1587	−2	+4	120	61
2009	11	18	SY	VN	0	0	SQ		-15	1572	1362	−8	+3	68	117
2009	12	30	MY	SY	4	1	F		30	1174	1542	+7	−11	162	79
2010	01	06	CN	SY	0	0	SQ		-6	1539	1548	−5	+3	80	75
2010	01	23	SY	SE	1	1	F		4	1552	1775	0	−2	74	25
2010	02	19	KW	SY	1	1	F	AE	2	1484	1550	0	0	89	75
2010	03	03	SY	LB	4	0	SQ		6	1556	1221	−1	−1	75	150
2010	09	03	KW	SY	3	0	F		15	1531	1541	+5	−3	81	78
2010	09	07	YE	SY	2	1	F		14	1298	1527	0	−2	133	80
2010	09	24	JO	SY	1	1	WAH		-3	1485	1530	−1	0	91	79
2010	09	26	KW	SY	2	1	WAH	JO	21	1535	1509	+3	−5	80	84
2010	10	08	CN	SY	2	1	F		5	1625	1504	−1	−3	53	87
2010	11	14	BH	SY	0	2	F		-20	1516	1524	−5	+6	84	82
2010	12	18	IQ	SY	0	1	F		-14	1562	1538	−6	+3	72	76
2010	12	22	SY	IQ	0	1	F		-12	1526	1574	−4	+5	80	67
2010	12	30	KR	SY	1	0	F	AE	5	1740	1521	+3	−1	28	81
2011	01	02	AE	SY	2	0	F		13	1483	1508	+3	−3	92	84
2011	01	09	SY	SA	2	1	AC	QA	35	1543	1617	+7	−6	77	56
2011	01	13	JP	SY	2	1	AC	QA	11	1778	1532	+2	−2	20	79
2011	01	17	JO	SY	2	1	AC	QA	26	1550	1506	+5	−8	77	86
2011	06	29	IQ	SY	1	2	F		-15	1575	1521	−1	+2	61	84
2011	07	05	SY	JO	3	1	F	TR	15	1536	1512	+6	−5	78	85
2011	07	15	OM	SY	1	1	F		-3	1544	1539	−1	0	73	78
2011	07	23	SY	TJ	2	1	WQ	JO	8	1547	1291	+5	−1	72	133
2011	07	28	TJ	SY	0	4	WQ		-22	1269	1569	−3	+6	136	66
2011	08	10	KZ	SY	1	1	F		3	1352	1566	+2	−1	118	67
2011	08	17	LB	SY	2	3	F		-3	1167	1569	−1	+1	164	66
2012	08	22	IN	SY	2	1	NGC		35	1154	1534	+9	−8	166	78
2012	08	27	MV	SY	2	1	NGC	IN	37	1122	1497	+4	−9	176	87
2012	08	30	SY	NP	2	0	NGC	IN	2	1499	934	0	0	87	195
2012	10	11	KW	SY	1	1	F		-4	1522	1503	−1	+2	81	86
2012	11	17	PS	SY	1	1	F	JO	5	1298	1498	+2	0	137	87
2012	11	20	PS	SY	2	1	F	JO	15	1313	1483	+9	−5	129	92
2012	12	13	IQ	SY	1	1	WAH	KW	-7	1602	1490	−1	+2	56	88
2012	12	16	SY	JO	2	1	WAH	KW	21	1511	1488	+8	−7	82	90
2012	12	18	BH	SY	1	1	WAH	KW	0	1505	1511	0	0	86	82
2012	12	20	SY	IQ	1	0	WAH	KW	26	1537	1601	+5	−4	77	57
2013	02	06	OM	SY	1	0	SQ		17	1504	1520	+5	−5	85	82
2013	03	26	IQ	SY	2	1	F		5	1603	1515	+1	−6	59	84
2013	08	15	JO	SY	1	1	SQ	IR	-3	1564	1518	−2	+2	68	83
2013	09	06	LB	SY	2	0	F		17	1378	1501	+4	−3	115	87
2013	10	15	SG	SY	2	1	SQ		28	1282	1473	+4	−7	139	93
2013	11	11	IQ	SY	2	1	F	JO	9	1518	1464	+3	0	80	93
2013	11	15	SY	SG	4	0	SQ	IR	19	1483	1263	+2	−4	91	143
2013	11	19	OM	SY	1	0	SQ	IR	16	1573	1467	+4	−2	65	93
2014	03	05	JO	SY	2	1	SQ		8	1605	1459	−1	−2	58	96
2014	11	12	MY	SY	0	3	F		-9	1166	1468	−4	+1	168	96
2014	11	15	ID	SY	0	2	F		-10	1233	1478	−1	+4	145	91
2015	03	26	JO	SY	0	1	F		-14	1494	1492	−5	+4	83	86
2015	03	31	TJ	SY	2	3	F		-7	1270	1499	−2	+3	139	83
2015	05	24	LB	SY	2	2	F		0	1409	1499	0	+1	108	83
2015	06	05	OM	SY	1	2	F		-13	1505	1512	−3	+2	82	81
2015	06	11	SY	AF	6	0	WQS	IR	7	1519	1091	+1	0	80	179
2015	09	03	SY	SG	1	0	WQS	OM	5	1524	1190	0	−1	77	163
2015	09	08	KH	SY	0	6	WQS		-2	733	1526	0	+2	215	76
2015	10	02	OM	SY	2	1	F		8	1509	1518	+3	−3	80	79
2015	10	08	JP	SY	3	0	WQS	OM	16	1743	1502	+3	−6	31	85
2015	10	13	SY	AF	5	2	WQS	OM	6	1508	1078	+1	0	83	180
2015	11	17	SG	SY	1	2	WQS		-9	1187	1517	0	+3	162	80
2016	03	18	SY	IQ	1	0	F	IR	10	1527	1502	+2	−4	78	86
2016	03	24	SY	KH	6	0	WQS	OM	1	1528	726	+1	0	77	216
2016	03	29	JP	SY	5	0	WQS		11	1762	1517	+1	−3	28	79
2016	05	31	VN	SY	2	0	F		23	1235	1494	+7	−6	152	85
2016	06	03	TH	SY	2	2	KNG		-1	1412	1495	0	0	106	85
2016	06	05	SY	AE	1	0	KNG	TH	19	1514	1583	+5	−5	80	63
2016	08	27	TJ	SY	0	0	F		5	1225	1509	+1	0	154	82
2016	09	01	UZ	SY	1	0	WQ		8	1665	1501	+1	−1	46	83
2016	09	06	SY	KR	0	0	WQ	MY	14	1515	1788	+4	−3	80	22
2016	10	06	CN	SY	0	1	WQ		-28	1540	1543	−8	+8	74	72
2016	10	11	QA	SY	1	0	WQ		15	1543	1528	+4	−1	73	74
2016	11	09	SY	SG	2	0	F	MY	3	1531	1122	0	−1	74	174
2016	11	15	SY	IR	0	0	WQ	MY	13	1544	1775	+1	−2	73	24
2017	03	23	SY	UZ	1	0	WQ	MY	27	1571	1637	+5	−4	68	53
2017	03	28	KR	SY	1	0	WQ		6	1767	1565	+2	0	27	67
2017	06	02	OM	SY	1	1	F		0	1468	1565	0	0	88	67
2017	06	07	JP	SY	1	1	F		-7	1775	1572	−1	+1	25	65
2017	06	13	SY	CN	2	2	WQ	MY	-1	1571	1548	−1	+1	68	72
2017	08	22	MY	SY	1	2	F		-2	1102	1573	0	+1	174	67
2017	08	26	IQ	SY	1	1	F	MY	1	1523	1572	0	0	79	67
2017	08	31	SY	QA	3	1	WQ	MY	27	1599	1515	+7	−6	60	80
2017	09	05	IR	SY	2	2	WQ		-14	1782	1613	−4	0	26	60
2017	10	05	SY	AU	1	1	WQ	MY	5	1618	1703	+2	−1	58	39
2017	10	10	AU	SY	2	1	WQ		10	1713	1608	+2	−3	38	61
2017	11	13	IQ	SY	1	1	F		-2	1565	1610	0	0	69	59
2018	03	24	QA	SY	2	2	FRT	IQ	5	1484	1605	+3	−5	85	61
2018	03	27	IQ	SY	1	1	FRT		-2	1558	1607	−1	+3	69	58
2018	09	06	UZ	SY	1	1	F		-3	1598	1610	−1	+1	58	54
2018	09	10	KG	SY	2	1	F		16	1258	1594	+3	−4	147	58
2018	10	11	BH	SY	0	1	F		-8	1402	1602	−3	+1	108	56
2018	10	16	CN	SY	2	0	F		14	1531	1588	+2	−2	74	59
2018	11	16	OM	SY	1	1	F		-1	1537	1589	0	−1	72	60
2018	11	20	KW	SY	1	2	F		-8	1415	1597	+1	+3	100	58
2018	12	30	SY	YE	1	0	F	AE	2	1599	1191	+1	0	57	164
2019	01	06	PS	SY	0	0	AC	AE	14	1397	1585	+3	−4	107	61
2019	01	10	JO	SY	2	0	AC	AE	48	1537	1537	+11	−11	74	74
2019	01	15	AU	SY	3	2	AC	AE	14	1721	1523	+2	−4	40	78
2019	03	20	IQ	SY	1	0	FRT		8	1598	1515	+2	−2	59	78
2019	03	23	SY	JO	1	0	FRT	IQ	15	1530	1500	+3	−5	74	82
2019	03	26	AE	SY	0	0	F		-2	1485	1532	0	+1	86	73
2019	06	06	IR	SY	5	0	F		5	1794	1527	+1	−2	21	76
2019	06	11	UZ	SY	2	0	F		8	1625	1519	0	−3	53	77
2019	07	08	SY	KP	5	2	INL	IN	13	1532	1315	+2	−2	74	130
2019	07	10	TJ	SY	2	0	INL	IN	38	1277	1494	+8	−10	140	84
2019	07	16	IN	SY	1	1	INL		8	1208	1486	0	−1	158	85
2019	08	02	LB	SY	2	1	WAH	IQ	23	1459	1463	+6	−3	90	88
2019	08	05	SY	YE	1	1	WAH	IQ	-14	1449	1163	−6	+2	94	167
2019	08	08	IQ	SY	0	0	WAH		-13	1596	1462	−4	+6	59	88
2019	08	11	PS	SY	4	3	WAH	IQ	24	1424	1438	+5	−7	99	96
2019	09	05	PH	SY	2	5	WQS		-17	1119	1455	−5	+4	177	92
2019	10	10	SY	MV	2	1	WQS	AE	2	1457	958	0	0	92	194
2019	10	15	SY	GU	4	0	WQS	AE	1	1458	745	0	0	91	214
2019	11	14	SY	CN	2	1	WQS	AE	21	1479	1460	+6	−4	86	92
2019	11	19	SY	PH	1	0	WQS	AE	5	1484	1155	0	−3	86	172
2020	11	12	SY	UZ	1	0	F	AE	12	1496	1560	+3	0	81	66
2020	11	16	JO	SY	1	0	F	AE	10	1491	1486	+7	−1	80	82
2021	03	25	BH	SY	3	1	F		8	1572	1478	+1	−2	65	86
2021	03	30	IR	SY	3	0	F		3	1766	1475	+1	−3	30	87
2021	06	04	SY	MV	4	0	WQS	AE	3	1478	946	+2	0	84	194
2021	06	07	SY	GU	3	0	WQS	AE	1	1479	734	0	−1	84	216
2021	06	15	CN	SY	3	1	WQS	AE	30	1505	1449	+13	−5	77	91
2021	08	26	DZ	SY	2	1	F	QA	3	1765	1446	+1	−3	30	92
2021	09	02	IR	SY	1	0	WQ		3	1807	1443	+1	0	22	91
2021	09	07	SY	AE	1	1	WQ	JO	2	1445	1477	0	0	91	85
2021	10	07	KR	SY	2	1	WQ		3	1757	1442	+1	0	30	91
2021	10	12	LB	SY	3	2	WQ	JO	23	1408	1419	+6	−5	99	96
2021	11	11	IQ	SY	1	1	WQ	QA	-10	1591	1429	−3	+1	62	95
2021	11	16	IR	SY	3	0	WQ	JO	6	1837	1423	−1	−2	20	98
2021	11	30	AE	SY	2	1	ARC	QA	16	1505	1407	+4	−1	81	99
2021	12	03	SY	TN	2	0	ARC	QA	48	1455	1606	+10	−11	89	61
2021	12	06	MR	SY	2	1	ARC	QA	28	1346	1427	+12	−6	117	95
2022	01	27	AE	SY	2	0	WQ		17	1504	1410	+5	−2	81	99
2022	02	01	KR	SY	2	0	WQ	AE	6	1808	1404	0	−1	27	100
2022	03	24	LB	SY	0	3	WQ		-43	1339	1447	−13	+7	119	93
2022	03	29	IQ	SY	1	1	WQ	AE	-7	1564	1454	−1	+3	66	89
2022	06	01	SY	TJ	1	0	F	AE	6	1460	1281	+1	−1	88	138
2022	09	23	JO	SY	2	0	FT		10	1584	1450	+1	0	64	90
2022	09	26	IQ	SY	1	0	FT	JO	10	1574	1440	+3	−1	65	91
2022	11	17	BY	SY	1	0	F	AE	11	1425	1429	+3	−3	96	95
2022	11	20	VE	SY	2	1	F	AE	4	1684	1425	+1	−1	45	96
2022	12	23	OM	SY	2	1	F	AE	6	1561	1419	+1	−3	68	99
2022	12	30	OM	SY	1	0	F	AE	6	1567	1413	0	−1	68	100
2023	03	25	SY	TH	3	1	F	AE	15	1428	1388	+4	−3	96	106
2023	03	28	BH	SY	1	0	F		6	1502	1422	+1	−3	78	99
2023	06	20	VN	SY	1	0	F		8	1402	1414	+2	−4	105	103
2023	09	06	MY	SY	2	2	F	CN	4	1288	1410	+1	0	138	102
2023	09	12	CN	SY	0	1	F		-14	1459	1424	−2	+10	90	95
2023	10	17	KW	SY	2	1	F	AE	11	1389	1413	+5	−3	107	102
2023	11	16	SY	KP	1	0	WQS	SA	18	1431	1360	+5	−3	96	115
2023	11	21	JP	SY	5	0	WQS	SA	5	1905	1426	0	+1	13	98
2024	01	05	KG	SY	1	1	F	AE	5	1257	1421	+2	−2	152	100
2024	01	08	MY	SY	2	2	F	QA	3	1305	1418	+3	0	138	100
2024	01	13	SY	UZ	0	0	AC	QA	14	1432	1633	+4	−3	96	53
2024	01	18	AU	SY	1	0	AC	QA	6	1796	1426	+2	−2	25	98
2024	01	23	SY	IN	1	0	AC	QA	13	1439	1237	+3	−2	96	155
2024	01	31	IR	SY	1	1	AC	QA	-21	1824	1460	−3	+4	20	93
2024	03	21	MM	SY	1	1	WQS		17	927	1443	+2	−2	196	95
2024	03	26	SY	MM	7	0	WQS	SA	4	1447	923	0	−1	95	197
2024	06	06	KP	SY	1	0	WQS	LA	24	1393	1423	+4	−4	106	99
2024	06	11	JP	SY	5	0	WQS		4	1857	1419	0	−1	16	100
2024	09	06	SY	MU	2	0	INL	IN	5	1424	1041	+2	−2	99	183
2024	09	09	IN	SY	0	3	INL		-16	1170	1440	0	+4	163	95
2024	10	11	SY	TJ	1	0	KNG	TH	11	1451	1340	+4	−4	92	125
2024	10	14	TH	SY	2	1	KNG		11	1453	1440	+2	−4	91	95
2024	11	19	RU	SY	4	0	F		3	1789	1437	+1	−1	25	93
2025	03	25	SY	PK	2	0	SQ	SA	2	1439	824	0	0	94	209
2025	06	10	SY	AF	1	0	SQ	SA	4	1443	1057	+2	−1	93	179
2025	09	04	AE	SY	3	1	F		7	1544	1436	0	0	74	93
2025	09	08	KW	SY	2	2	F	QA	4	1294	1432	0	0	139	93
2025	10	09	SY	MM	5	1	SQ	SA	5	1437	952	0	0	95	190
2025	10	14	MM	SY	0	3	SQ		-7	945	1444	0	+3	190	91
2025	11	18	PK	SY	0	5	SQ		-4	830	1448	−1	+2	207	89
2025	11	25	SY	SS	2	0	ARQ	QA	9	1457	1134	+1	−4	88	167
2025	12	01	SY	TN	1	0	ARC	QA	30	1487	1620	+5	−6	83	58
2025	12	04	QA	SY	1	1	ARC		-4	1454	1491	0	0	89	83
2025	12	07	PS	SY	0	0	ARC	QA	0	1483	1491	0	0	85	83
2025	12	11	MA	SY	1	0	ARC	QA	5	1831	1486	0	−1	22	84
2026	03	31	SY	AF	5	1	SQ	SA	5	1491	1011	+1	0	83	183
2026	06	05	BY	SY	4	1	F		12	1525	1479	+1	0	79	83
